OBJECTID,Dato_OG,Date_text,Date,Time,Time_24,TimeCategory,Year,Kommune,Stedfesting,Art,Kjonn,Alder,arsak,Utfall,Fallvilt_ID,UTM33_ost,UTM33_nord,NEAR_FID,NEAR_DIST,Naermest fartssone,
4019,3/16/2018 0:00,March-18,3/16/2018,12:00:00,0,AM,2018,3025 Asker,"storsandveien 95, ",Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Ukjent utfall,1123412,252260,6618625,1,0.303218694,70,
4043,3/6/2018 0:00,March-18,3/6/2018,12:00:00,0,AM,2018,3023 Nesodden,Krangeveien,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Avlivet pa stedet,1122366,258118,6634961,7,1.687931071,70,
4059,3/1/2018 0:00,March-18,3/1/2018,12:00:00,0,AM,2018,3035 Eidsvoll,Bekkedal,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1129786,290065,6709280,4,2.837336527,70,
4069,2/25/2018 0:00,February-18,2/25/2018,12:00:00,0,AM,2018,3035 Eidsvoll,Bekkedal,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Ettersok avsluttet - ikke funnet,1129782,290092,6709243,4,2.828064292,70,
4119,1/28/2018 0:00,January-18,1/28/2018,12:00:00,0,AM,2018,3035 Eidsvoll,Lium,Radyr,Hann,Kalv/arsunge,Pakjort av motorkjoretoy,Dodt pa stedet,1129733,289799,6709655,4,1.984953372,70,
4140,1/17/2018 0:00,January-18,1/17/2018,12:00:00,0,AM,2018,3025 Asker,"storsandveien 127, saetre",Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1116249,252357,6616991,1,1.53823373,70,
4141,1/17/2018 0:00,January-18,1/17/2018,12:00:00,0,AM,2018,3025 Asker,Storsandveien 107-111,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1116251,252269,6618119,1,0.839571367,70,
4239,12/5/2017 0:00,December-17,12/5/2017,12:00:00,0,AM,2017,3035 Eidsvoll,Lium,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Avlivet pa stedet,1117829,289798,6709656,4,1.952073575,70,
4289,11/16/2017 0:00,November-17,11/16/2017,12:00:00,0,AM,2017,3035 Eidsvoll,Tosterud,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Ettersok avsluttet - ikke funnet,1117789,290584,6707679,4,1.464356967,70,
4298,11/12/2017 0:00,November-17,11/12/2017,12:00:00,0,AM,2017,3025 Asker,"Tofteveien, Molla",Radyr,Hann,Kalv/arsunge,Pakjort av motorkjoretoy,Dodt pa stedet,1110091,244535,6615277,55,0.224239841,70,
4341,10/30/2017 0:00,October-17,10/30/2017,12:00:00,0,AM,2017,3035 Eidsvoll,Tosterud,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1117678,290614,6707534,4,0.897704942,70,
4362,10/24/2017 0:00,October-17,10/24/2017,12:00:00,0,AM,2017,3030 Lillestrom,Dulpmyra,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Ettersok avsluttet - ikke funnet,1133045,287851,6648971,51,5.119968239,70,
4367,10/22/2017 0:00,October-17,10/22/2017,12:00:00,0,AM,2017,3030 Lillestrom,Kompveien,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Ettersok avsluttet - ikke funnet,1133496,289554,6649118,51,0.114157854,70,
4427,9/22/2017 0:00,September-17,9/22/2017,12:00:00,0,AM,2017,3030 Lillestrom,Krokstad,Radyr,Hunn,Kalv/arsunge,Pakjort av motorkjoretoy,Avlivet pa stedet,1126982,290534,6649882,51,2.967067253,70,
4437,9/17/2017 0:00,September-17,9/17/2017,12:00:00,0,AM,2017,3002 Moss,Saastad,Radyr,Hunn,Kalv/arsunge,Pakjort av motorkjoretoy,Dodt pa stedet,1110164,257337,6592329,34,3.30439494,70,
4478,8/18/2017 0:00,August-17,8/18/2017,12:00:00,0,AM,2017,3030 Lillestrom,ost for Tofsrudveien,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Ettersok avsluttet - ikke funnet,1133044,287621,6648991,51,2.11140992,70,
4483,8/15/2017 0:00,August-17,8/15/2017,12:00:00,0,AM,2017,3019 Vestby,saner,Radyr,Hunn,Kalv/arsunge,Pakjort av motorkjoretoy,Dodt pa stedet,1126205,259651,6606803,5,15.24721754,70,
4510,8/1/2017 0:00,August-17,8/1/2017,12:00:00,0,AM,2017,3035 Eidsvoll,Feiringklinikken,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1117657,289062,6710633,4,20.14628128,70,
4518,7/27/2017 0:00,July-17,7/27/2017,12:00:00,0,AM,2017,3030 Lillestrom,ost for Heia,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1133042,289547,6649105,51,2.54399009,70,
4616,6/8/2017 0:00,June-17,6/8/2017,12:00:00,0,AM,2017,3001 Halden,Hellekleva,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Ettersok avsluttet - ikke funnet,1102575,287073,6558824,28,2.980766969,70,
4675,5/7/2017 0:00,May-17,5/7/2017,12:00:00,0,AM,2017,3017 Rade,Haug,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1102792,262963,6587474,36,4.988409531,70,
4731,4/5/2017 0:00,April-17,4/5/2017,12:00:00,0,AM,2017,3035 Eidsvoll,Svinstad,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1099576,289297,6710384,4,2.268841006,70,
4957,12/5/2016 0:00,December-16,12/5/2016,12:00:00,0,AM,2016,3035 Eidsvoll,Svinstad,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1089732,289243,6710455,4,0.101082245,70,
5000,11/19/2016 0:00,November-16,11/19/2016,12:00:00,0,AM,2016,3025 Asker,Hermanssbratan-Solberg Camping,Radyr,Hunn,Kalv/arsunge,Pakjort av motorkjoretoy,Dodt pa stedet,1087081,252291,6613765,1,0.053804041,70,
5011,11/16/2016 0:00,November-16,11/16/2016,12:00:00,0,AM,2016,3035 Eidsvoll,Lium,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1089710,289885,6709527,4,0.255366285,70,
5037,11/10/2016 0:00,November-16,11/10/2016,12:00:00,0,AM,2016,3030 Lillestrom,300 m ost for gangbrua,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Ettersok avsluttet - ikke funnet,1098380,287648,6648983,51,1.014769004,70,
5081,10/22/2016 0:00,October-16,10/22/2016,12:00:00,0,AM,2016,3019 Vestby,saner,Radyr,Hunn,Kalv/arsunge,Pakjort av motorkjoretoy,Dodt pa stedet,1096458,259681,6607071,5,2.56260898,70,
5105,10/14/2016 0:00,October-16,10/14/2016,12:00:00,0,AM,2016,3014 Indre ostfold,Haerland Kirke,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1085179,296859,6607348,31,1.006676856,70,
5177,9/13/2016 0:00,September-16,9/13/2016,12:00:00,0,AM,2016,3035 Eidsvoll,Feiringklinikken,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1089666,288977,6710766,4,2.326383444,70,
5366,6/2/2016 0:00,June-16,6/2/2016,12:00:00,0,AM,2016,3021 as,haug,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1077609,259130,6621131,42,49.01057246,70,
5383,5/25/2016 0:00,May-16,5/25/2016,12:00:00,0,AM,2016,3025 Asker,storsandveien 112,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1077006,252277,6617992,1,3.389529055,70,
5384,5/25/2016 0:00,May-16,5/25/2016,12:00:00,0,AM,2016,3025 Asker,Plankebukta,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Dodt pa stedet,1077228,252264,6618091,1,5.340309555,70,
5395,5/23/2016 0:00,May-16,5/23/2016,12:00:00,0,AM,2016,3001 Halden,Hellekleva,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1077055,287133,6558956,28,4.757527973,70,
5413,5/17/2016 0:00,May-16,5/17/2016,12:00:00,0,AM,2016,3017 Rade,mosseveien 95,Radyr,Hann,Ungdyr,Pakjort av motorkjoretoy,Dodt pa stedet,1080133,261293,6588651,35,15.84877836,70,
5416,5/15/2016 0:00,May-16,5/15/2016,12:00:00,0,AM,2016,3035 Eidsvoll,Svinstad,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1089592,289340,6710323,4,0.00978696,70,
5420,5/14/2016 0:00,May-16,5/14/2016,12:00:00,0,AM,2016,3002 Moss,ryggeveien 203,Radyr,Hann,Ungdyr,Pakjort av motorkjoretoy,Dodt pa stedet,1080135,256512,6592680,34,1.132184915,70,
5489,3/19/2016 0:00,March-16,3/19/2016,12:00:00,0,AM,2016,3014 Indre ostfold,"FV 128 orjeveien, Bonenes hus",Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1075850,297661,6607129,31,0.063200435,70,
5575,1/21/2016 0:00,January-16,1/21/2016,12:00:00,0,AM,2016,3025 Asker,Storsandveien hyttefelt sandsether,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Ettersok avsluttet - ikke funnet,1068442,252281,6618883,1,0.355156586,70,
5629,12/14/2015 0:00,December-15,12/14/2015,12:00:00,0,AM,2015,3035 Eidsvoll,Feiring/Blabyen,Radyr,Ukjent,Voksent dyr,Pakjort av motorkjoretoy,Ettersok avsluttet - ikke funnet,1068113,288953,6710803,4,1.488212956,70,
5878,8/5/2015 0:00,August-15,8/5/2015,12:00:00,0,AM,2015,3035 Eidsvoll,Svenstad,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1068080,289299,6710387,4,1.086601264,70,
5894,7/24/2015 0:00,July-15,7/24/2015,12:00:00,0,AM,2015,3025 Asker,Morkvannsbrua - Bjorvannsveien,Radyr,Ukjent,Kalv/arsunge,Pakjort av motorkjoretoy,Ettersok avsluttet - ikke funnet,1060644,247345,6621767,70,4.702462676,70,
5898,7/19/2015 0:00,July-15,7/19/2015,12:00:00,0,AM,2015,3025 Asker,Morkvann,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Ettersok avsluttet - ikke funnet,1060011,247346,6621744,70,1.431153774,70,
5907,7/12/2015 0:00,July-15,7/12/2015,12:00:00,0,AM,2015,3030 Lillestrom,Sollia,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1066044,293493,6650879,51,1.062977124,70,
5952,6/9/2015 0:00,June-15,6/9/2015,12:00:00,0,AM,2015,3025 Asker,"Solberg, filtvet",Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Avlivet etter ettersok,1059378,252244,6613736,1,5.106399388,70,
6031,5/7/2015 0:00,May-15,5/7/2015,12:00:00,0,AM,2015,3025 Asker,Eltorn,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Dodt pa stedet,1057133,252459,6615618,1,7.613035477,70,
6122,2/24/2015 0:00,February-15,2/24/2015,12:00:00,0,AM,2015,3026 Aurskog-Holand,thuen,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Avlivet pa stedet,1065609,297139,6651076,10,0.158898103,70,
6211,12/20/2014 0:00,December-14,12/20/2014,12:00:00,0,AM,2014,3030 Lillestrom,RV v Brattasen,Radyr,Hann,Ukjent,Pakjort av motorkjoretoy,Dodt pa stedet,1058715,290206,6649677,51,0.754702261,70,
6249,12/1/2014 0:00,December-14,12/1/2014,12:00:00,0,AM,2014,3014 Indre ostfold,Rv 128 Haerland Kirke,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Avlivet pa stedet,1050725,297204,6607171,31,4.343179572,70,
6310,11/7/2014 0:00,November-14,11/7/2014,12:00:00,0,AM,2014,3025 Asker,Eltorn,Radyr,Hann,Ungdyr,Pakjort av motorkjoretoy,Avlivet etter ettersok,1047600,252489,6615564,1,1.650607688,70,
6328,10/31/2014 0:00,October-14,10/31/2014,12:00:00,0,AM,2014,3035 Eidsvoll,Lium,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1050677,289870,6709557,4,0.768077489,70,
6415,9/17/2014 0:00,September-14,9/17/2014,12:00:00,0,AM,2014,3025 Asker,Eltorn,Radyr,Ukjent,Kalv/arsunge,Pakjort av motorkjoretoy,Dodt pa stedet,1046094,252463,6615841,1,0.238712882,70,
6427,9/2/2014 0:00,September-14,9/2/2014,12:00:00,0,AM,2014,3030 Lillestrom,Mork,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Observert – antatt uskadd,1048835,294784,6651834,51,1.82944929,70,
6428,9/1/2014 0:00,September-14,9/1/2014,12:00:00,0,AM,2014,3002 Moss,Gipsund,Radyr,Hann,Kalv/arsunge,Pakjort av motorkjoretoy,Dodt pa stedet,1046648,258112,6591016,34,1.824403258,70,
6432,8/30/2014 0:00,August-14,8/30/2014,12:00:00,0,AM,2014,3035 Eidsvoll,Svenstad,Radyr,Hann,Kalv/arsunge,Pakjort av motorkjoretoy,Dodt pa stedet,1050669,289294,6710394,4,1.060209103,70,
6515,6/15/2014 0:00,June-14,6/15/2014,12:00:00,0,AM,2014,3017 Rade,Jonsten,Radyr,Hann,Ungdyr,Pakjort av motorkjoretoy,Dodt pa stedet,1054139,263166,6587410,36,8.645101446,70,
6516,6/12/2014 0:00,June-14,6/12/2014,12:00:00,0,AM,2014,3035 Eidsvoll,Lium,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Ettersok avsluttet - ikke funnet,1050655,289928,6709457,4,0.758008873,70,
6564,5/16/2014 0:00,May-14,5/16/2014,12:00:00,0,AM,2014,3017 Rade,grimstad,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Ettersok avsluttet - ikke funnet,1046661,261876,6588261,35,3.984277657,70,
6576,5/10/2014 0:00,May-14,5/10/2014,12:00:00,0,AM,2014,3025 Asker,Ved molla,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1044324,244538,6615290,55,1.06351636,70,
6588,5/1/2014 0:00,May-14,5/1/2014,12:00:00,0,AM,2014,3025 Asker,Saetrebakken (mellom brua og damstua,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1044322,247612,6622457,70,1.418168899,70,
6788,11/1/2013 0:00,November-13,11/1/2013,12:00:00,0,AM,2013,3030 Lillestrom,Kompveien v Tofsrudveien,Radyr,Hann,Kalv/arsunge,Pakjort av motorkjoretoy,Dodt pa stedet,1041921,287321,6649035,51,0.226226819,70,
6807,10/21/2013 0:00,October-13,10/21/2013,12:00:00,0,AM,2013,3002 Moss,Sastadbraten,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Dodt pa stedet,1034561,257256,6592387,34,2.69724868,70,
6945,6/22/2013 0:00,June-13,6/22/2013,12:00:00,0,AM,2013,3002 Moss,Sastad,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1034932,257365,6592312,34,1.481280606,70,
7016,5/4/2013 0:00,May-13,5/4/2013,12:00:00,0,AM,2013,3002 Moss,Sastad,Radyr,Hann,Kalv/arsunge,Pakjort av motorkjoretoy,Dodt pa stedet,1034557,257351,6592322,34,1.19369886,70,
2,4/17/2023 0:00,April-23,4/17/2023,12:00:00,0,AM,2023,3030 Lillestrom,Mork,Radyr,Hunn,Ungdyr,Pakjort av motorkjoretoy,Dodt pa stedet,1263588,296103.7996,6651324.591,4,7.873346158,80,
6,4/14/2023 0:00,April-23,4/14/2023,12:00:00,0,AM,2023,3021 as,kongeveien,Radyr,Hunn,Ungdyr,Pakjort av motorkjoretoy,Dodt pa stedet,1263290,262211.4892,6624098.286,90,2.23106073,80,
9,4/10/2023 0:00,April-23,4/10/2023,12:00:00,0,AM,2023,3016 Rakkestad,Torp,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1262950,294453.0529,6589837.277,149,4.294012719,80,
27,3/28/2023 0:00,March-23,3/28/2023,12:00:00,0,AM,2023,3026 Aurskog-Holand,Granberg ,Radyr,Hann,Kalv/arsunge,Pakjort av motorkjoretoy,Dodt pa stedet,1261961,299836.8502,6649916.519,227,10.25860839,80,
28,3/28/2023 0:00,March-23,3/28/2023,12:00:00,0,AM,2023,3003 Sarpsborg,Brandstorp,Radyr,Hann,Ungdyr,Pakjort av motorkjoretoy,Dodt pa stedet,1262037,276959.2426,6570137.404,177,13.79958522,80,
91,2/12/2023 0:00,February-23,2/12/2023,12:00:00,0,AM,2023,3026 Aurskog-Holand,Hjellebol,Radyr,Hann,Ungdyr,Pakjort av motorkjoretoy,Dodt pa stedet,1257433,300092.6098,6629002.001,81,1.539112282,80,
147,1/22/2023 0:00,January-23,1/22/2023,12:00:00,0,AM,2023,3004 Fredrikstad,Linndalsletta Borge Fredrikstad,Radyr,Hann,Kalv/arsunge,Pakjort av motorkjoretoy,Dodt pa stedet,1255090,274874.8087,6572571.922,122,4.974340644,80,
151,1/21/2023 0:00,January-23,1/21/2023,12:00:00,0,AM,2023,3016 Rakkestad,Heierhagen,Radyr,Hann,Kalv/arsunge,Pakjort av motorkjoretoy,Dodt pa stedet,1255008,295639.6928,6587802.604,149,0.072404259,80,
198,12/29/2022 0:00,December-22,12/29/2022,12:00:00,0,AM,2022,3014 Indre ostfold,bommen,Radyr,Hunn,Kalv/arsunge,Pakjort av motorkjoretoy,Dodt pa stedet,1252978,288137.0424,6610803.449,201,3.951078731,80,
223,12/15/2022 0:00,December-22,12/15/2022,12:00:00,0,AM,2022,3019 Vestby,brandstad,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1251669,259622.6916,6608777.088,164,11.87218252,80,
251,12/4/2022 0:00,December-22,12/4/2022,12:00:00,0,AM,2022,3035 Eidsvoll,Tomtedalen,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Observert – antatt uskadd,1254458,290651.7274,6698931.792,65,2.381355963,80,
266,11/25/2022 0:00,November-22,11/25/2022,12:00:00,0,AM,2022,3035 Eidsvoll,Frilset,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1254445,296785.9303,6687352.416,63,1.235874845,80,
305,11/16/2022 0:00,November-22,11/16/2022,12:00:00,0,AM,2022,3022 Frogn,Osloveien v/Tomter,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Funnet dod etter ettersok,1249498,257109.9751,6624570.88,40,4.957930258,80,
310,11/15/2022 0:00,November-22,11/15/2022,12:00:00,0,AM,2022,3035 Eidsvoll,Frilsetasen,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Avlivet pa stedet,1254438,295937.1753,6689695.549,62,2.528797271,80,
311,11/15/2022 0:00,November-22,11/15/2022,12:00:00,0,AM,2022,3035 Eidsvoll,"Dalum, Frilsetasen",Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Avlivet pa stedet,1254557,295792.6637,6690220.382,62,2.963952359,80,
318,11/13/2022 0:00,November-22,11/13/2022,12:00:00,0,AM,2022,3018 Valer,Leveggen ved Rod,Radyr,Hann,Kalv/arsunge,Pakjort av motorkjoretoy,Dodt pa stedet,1249240,260778.7711,6599146.332,142,2.605357779,80,
376,10/28/2022 0:00,October-22,10/28/2022,12:00:00,0,AM,2022,3035 Eidsvoll,Julsrud,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Avlivet pa stedet,1253949,290516.8487,6699601.481,65,3.40050549,80,
388,10/25/2022 0:00,October-22,10/25/2022,12:00:00,0,AM,2022,3004 Fredrikstad,"Hunn, Borge, Fredrikstad",Radyr,Hann,Kalv/arsunge,Pakjort av motorkjoretoy,Dodt pa stedet,1247975,275075.5041,6571546.532,102,0.572337184,80,
402,10/22/2022 0:00,October-22,10/22/2022,12:00:00,0,AM,2022,3030 Lillestrom,farseggen,Radyr,Hunn,Kalv/arsunge,Pakjort av motorkjoretoy,Dodt pa stedet,1247705,279844.84,6657811.795,30,2.636179289,80,
415,10/20/2022 0:00,October-22,10/20/2022,12:00:00,0,AM,2022,3004 Fredrikstad,saltnesveien 6,Radyr,Hann,Kalv/arsunge,Pakjort av motorkjoretoy,Dodt pa stedet,1247543,260060.5756,6577359.943,101,14.98665404,80,
441,10/12/2022 0:00,October-22,10/12/2022,12:00:00,0,AM,2022,3020 Nordre Follo,biningvann,Radyr,Hunn,Ungdyr,Pakjort av motorkjoretoy,Dodt pa stedet,1246979,273414.4587,6634337.144,47,7.387151583,80,
500,9/18/2022 0:00,September-22,9/18/2022,12:00:00,0,AM,2022,3018 Valer,Kjesebotn,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1245803,261880.2072,6601205.798,215,2.559567369,80,
523,9/6/2022 0:00,September-22,9/6/2022,12:00:00,0,AM,2022,3014 Indre ostfold,dingtorp,Radyr,Hunn,Kalv/arsunge,Pakjort av motorkjoretoy,Dodt pa stedet,1244764,289004.1092,6598994.154,113,23.55551719,80,
536,8/24/2022 0:00,August-22,8/24/2022,12:00:00,0,AM,2022,3026 Aurskog-Holand,kompveien,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1246562,296747.2831,6651138.01,42,6.370813515,80,
538,8/23/2022 0:00,August-22,8/23/2022,12:00:00,0,AM,2022,3001 Halden,viksletta rv 118,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1244068,286040.9265,6562026.346,100,1.283176904,80,
539,8/23/2022 0:00,August-22,8/23/2022,12:00:00,0,AM,2022,3001 Halden,viksletta rv 118.,Radyr,Hunn,Kalv/arsunge,Pakjort av motorkjoretoy,Dodt pa stedet,1244069,286063.4434,6562007.674,100,5.312662608,80,
562,8/14/2022 0:00,August-22,8/14/2022,12:00:00,0,AM,2022,3035 Eidsvoll,Frilset,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1253838,296358.1462,6688237.874,62,5.493644389,80,
571,8/9/2022 0:00,August-22,8/9/2022,12:00:00,0,AM,2022,3004 Fredrikstad,hunnebekken,Radyr,Hann,Kalv/arsunge,Pakjort av motorkjoretoy,Funnet dod etter ettersok,1243489,275070.3857,6571544.156,102,5.771768725,80,
604,7/31/2022 0:00,July-22,7/31/2022,12:00:00,0,AM,2022,3035 Eidsvoll,Donnum slakteri,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Observert – antatt uskadd,1253832,289016.7651,6692416.234,6,9.962162162,80,
614,7/26/2022 0:00,July-22,7/26/2022,12:00:00,0,AM,2022,3019 Vestby,eksvingen,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Ettersok avsluttet - ikke funnet,1242848,259354.2263,6605664.706,179,1.747787422,80,
624,7/20/2022 0:00,July-22,7/20/2022,12:00:00,0,AM,2022,3035 Eidsvoll,Frilset,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Observert – antatt uskadd,1254543,296051.2824,6689586.478,62,0.013857218,80,
625,7/18/2022 0:00,July-22,7/18/2022,12:00:00,0,AM,2022,3019 Vestby,vestby sor,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1242501,258731.7546,6614949.869,86,8.957535321,80,
630,7/16/2022 0:00,July-22,7/16/2022,12:00:00,0,AM,2022,3004 Fredrikstad,"Dahl, Torsnes, Fredrikstad",Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1242393,272853.3759,6568849.09,129,4.150053416,80,
638,7/12/2022 0:00,July-22,7/12/2022,12:00:00,0,AM,2022,3035 Eidsvoll,Tomte,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Avlivet pa stedet,1253826,290653.2891,6698920.54,65,1.87764464,80,
652,7/8/2022 0:00,July-22,7/8/2022,12:00:00,0,AM,2022,3030 Lillestrom,Gauteidveien,Radyr,Hann,Ungdyr,Pakjort av motorkjoretoy,Dodt pa stedet,1241970,283230.7522,6659102.724,74,4.26240573,80,
654,7/7/2022 0:00,July-22,7/7/2022,12:00:00,0,AM,2022,3014 Indre ostfold,visterhellinga,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1241928,295841.6487,6607277.448,119,3.79070224,80,
682,6/21/2022 0:00,June-22,6/21/2022,12:00:00,0,AM,2022,3002 Moss,Borsebakke,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1243935,254980.4974,6588098.538,131,24.14925219,80,
691,6/17/2022 0:00,June-22,6/17/2022,12:00:00,0,AM,2022,3019 Vestby,kjenn,Radyr,Ukjent,Voksent dyr,Pakjort av motorkjoretoy,Ettersok avsluttet - ikke funnet,1241008,259330.0098,6609971.067,164,12.63259135,80,
694,6/16/2022 0:00,June-22,6/16/2022,12:00:00,0,AM,2022,3018 Valer,Middagsasen,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1240919,263345.4059,6602254.735,215,1.207863249,80,
712,6/9/2022 0:00,June-22,6/9/2022,12:00:00,0,AM,2022,3030 Lillestrom,Fjeldsrud/Holandsveien,Radyr,Hann,Ungdyr,Pakjort av motorkjoretoy,Dodt pa stedet,1240552,288877.1386,6643936.41,230,5.687944388,80,
714,6/7/2022 0:00,June-22,6/7/2022,12:00:00,0,AM,2022,3026 Aurskog-Holand,"Halvorsrud,Lierfoss",Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Ettersok avsluttet - ikke funnet,1244260,305163.8131,6647467.608,176,0.98787009,80,
716,6/6/2022 0:00,June-22,6/6/2022,12:00:00,0,AM,2022,3014 Indre ostfold,tv 124 Rakkestad veien 331 ,Radyr,Hann,Ungdyr,Pakjort av motorkjoretoy,Dodt pa stedet,1240412,287961.9755,6607571.378,148,5.632410416,80,
721,6/5/2022 0:00,June-22,6/5/2022,12:00:00,0,AM,2022,3035 Eidsvoll,Haug,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Ettersok avsluttet - ikke funnet,1253800,290949.2907,6696909.973,225,0.971004605,80,
728,5/30/2022 0:00,May-22,5/30/2022,12:00:00,0,AM,2022,3035 Eidsvoll,Donnum slakteri,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1253585,289016.2065,6692435.242,6,1.991819461,80,
735,5/28/2022 0:00,May-22,5/28/2022,12:00:00,0,AM,2022,3016 Rakkestad,Nalem,Radyr,Hann,Ukjent,Pakjort av motorkjoretoy,Dodt pa stedet,1239962,290169.91,6595973.777,113,0.048808487,80,
744,5/25/2022 0:00,May-22,5/25/2022,12:00:00,0,AM,2022,3014 Indre ostfold,fv120 Spydeberg ,Radyr,Hunn,Kalv/arsunge,Pakjort av motorkjoretoy,Dodt pa stedet,1239803,278440.4358,6613386.398,145,1.727856935,80,
745,5/25/2022 0:00,May-22,5/25/2022,12:00:00,0,AM,2022,3014 Indre ostfold,Heli,Radyr,Hann,Ungdyr,Pakjort av motorkjoretoy,Dodt pa stedet,1239809,279825.2858,6607924.194,204,4.589965253,80,
762,5/15/2022 0:00,May-22,5/15/2022,12:00:00,0,AM,2022,3026 Aurskog-Holand,Eidslia,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Ettersok avsluttet - ikke funnet,1244258,309336.718,6642885.668,57,0.86113411,80,
